lon,lat,highway,point_id,osrm_travel_distance,itinerary_id
77.1704364,28.50145725,residential,692,899.5,39
77.18118204999999,28.5025007,secondary,243,1472.4,39
77.18979515000001,28.49806695,residential,254,1169.7,39
77.1912798,28.500196350000003,residential,93,563.9,39
77.1910976,28.50223195,residential,642,880.1,39
77.19249765,28.5020997,residential,499,148.3,39
77.19046945,28.50364695,residential,63,469.8,39
77.19653579999999,28.49899695,tertiary,112,1124.6,39
77.197214,28.49932315,residential,136,135.4,39
77.1939456,28.4963932,residential,454,654.7,39
77.1927201,28.48880835,residential,822,1161.0,39
77.17653405,28.49148985,residential,895,2208.0,39
77.17899080000001,28.51072245,residential,521,3049.0,39
77.17856485,28.51277445,tertiary,482,402.5,39
77.1748511,28.5173309,residential,153,948.5,39
77.16816235,28.51779505,residential,808,1020.0,39
77.16727495,28.5174194,residential,419,111.0,39
77.1641791,28.51475155,residential,273,1045.8,39
77.15869964999999,28.5189613,residential,703,1888.9,39
77.1322659,28.531698650000003,residential,404,4262.5,40
77.13086465,28.5440091,residential,189,1795.0,40
77.13142625,28.5505847,residential,922,837.0,40
77.13613910000001,28.54532035,tertiary,729,3137.2,40
77.14553545000001,28.5599279,residential,806,2237.9,40
77.1344632,28.567617,secondary,550,6121.4,40
77.1384291,28.58089425,residential,297,7475.1,41
77.1542664,28.5867825,secondary,782,3873.9,41
77.16629585000001,28.58671385,tertiary,346,3960.2,41
77.18355855,28.5983867,secondary,661,4737.3,42
77.205437,28.6081978,secondary,492,3744.3,42
77.21867764999999,28.62040355,secondary,324,2290.4,42
77.22574335,28.62206155,residential,124,844.3,42
77.22844475,28.62680205,residential,386,809.5,42
77.231758,28.6228318,residential,318,1014.6,42
77.2300183,28.63691005,residential,739,2062.9,42
77.23807065,28.6420132,residential,586,1428.9,42
77.2431178,28.6422624,residential,168,1097.8,42
77.23016,28.64870635,residential,220,2221.5,43
77.22998945,28.6490413,residential,187,41.5,43
77.22804595,28.648237100000003,unclassified,212,369.8,43
77.23043215,28.65274005,residential,13,769.8,43
77.22914735,28.6535872,residential,413,368.3,43
77.22772815,28.654640550000003,unclassified,552,230.8,43
77.2275798,28.65402365,residential,485,83.9,43
77.22099745,28.65685225,residential,78,1014.7,43
77.2135581,28.6529402,residential,341,1332.6,43
77.21121120000001,28.6503082,residential,897,451.9,43
77.2082109,28.63779475,residential,753,1598.5,43
77.1961958,28.6463047,tertiary,276,1950.9,43
77.19556180000001,28.64690045,tertiary,457,146.5,43
77.19023505,28.6499966,tertiary,674,695.5,43
77.1828083,28.6533059,residential,246,1059.1,43
77.1797398,28.65229615,residential,872,446.9,43
77.1813486,28.65596825,residential,135,798.9,43
77.18105545,28.66036845,tertiary,864,844.1,43
77.18198225,28.6673072,residential,369,1229.5,43
77.19666415,28.665384,residential,955,1712.0,43
77.19514914999999,28.6674161,residential,613,383.7,43
77.17114995,28.6696963,residential,434,2677.6,44
77.16533895,28.6689038,secondary,592,722.7,44
77.1585005,28.66372065,tertiary,2,1091.0,44
77.1780106,28.67262255,residential,982,2703.3,44
77.16954705,28.6589223,residential,314,3225.0,44
77.1641251,28.65374295,residential,263,976.6,44
77.15828395,28.65993455,residential,303,1487.1,44
77.15151044999999,28.65201235,residential,794,1743.0,44
77.1572735,28.64889675,residential,859,768.7,44
77.15820975,28.6480881,residential,169,228.9,44
77.1696261,28.64517325,residential,170,1504.7,44
77.17407130000001,28.644428249999997,residential,55,623.9,44
77.17505575000001,28.6451331,residential,507,158.8,44
77.17541475,28.6456394,residential,46,94.5,44
77.1760921,28.6438865,residential,229,287.0,44
77.1780441,28.643673,tertiary,744,193.4,44
77.17951819999999,28.6393953,residential,373,1205.6,44
77.1784303,28.6351823,residential,764,789.9,45
77.17628355,28.6277762,tertiary,776,1025.3,45
77.16824765,28.6212364,residential,143,4710.2,45
77.1496429,28.627642,residential,309,3004.9,45
77.1477292,28.623040000000003,unclassified,340,663.2,45
77.14090949999999,28.66254405,residential,306,6062.0,45
77.13915610000001,28.66455035,residential,478,306.4,45
77.1422158,28.66866095,residential,605,1185.7,45
77.14323745,28.6672551,residential,826,268.1,45
77.14632485,28.6644003,residential,351,590.9,45
77.14654189999999,28.6652678,residential,817,153.0,45
77.1557305,28.68842475,residential,987,5455.8,46
77.1650027,28.7158828,tertiary,302,4692.2,46
77.16527099999999,28.74445695,residential,458,4975.3,46
77.1684727,28.7503184,residential,103,927.2,46
77.1670096,28.76133075,residential,338,1962.3,46
77.1733858,28.7652759,residential,885,1044.7,46
77.1713525,28.7676268,residential,415,526.4,46
77.1797072,28.7622692,residential,182,1327.1,47
77.1847008,28.7678697,residential,75,1353.5,47
77.1927239,28.77015725,residential,221,1050.4,47
77.19672435000001,28.771762350000003,residential,647,757.7,47
77.193585,28.762368350000003,residential,746,1736.8,47
77.19256245,28.7559786,residential,172,993.4,47
77.1893623,28.7512093,residential,841,706.4,47
77.18664245,28.74692175,residential,627,772.2,47
77.1828756,28.7467638,residential,684,480.7,47
77.1821645,28.7482586,residential,762,281.0,47
77.1828305,28.7528536,residential,536,572.7,47
77.17540125,28.7431782,residential,80,1527.4,47
77.18529555,28.7375893,residential,259,2108.2,47
77.18632170000001,28.73812585,residential,819,291.7,47
77.18698855,28.738369050000003,residential,780,155.5,47
77.1852506,28.73415395,residential,140,645.0,47
77.18805215,28.73106115,trunk,942,1172.0,47
77.200665,28.73521405,residential,578,2022.7,47
77.19971185,28.7391588,residential,102,1351.9,47
77.20585679999999,28.73797195,tertiary,119,733.2,48
77.20549725000001,28.73633395,residential,191,453.6,48
77.20615555,28.73165855,residential,865,864.9,48
77.21058124999999,28.73028,residential,928,590.0,48
77.21987895000001,28.72776955,tertiary,487,1511.3,48
77.21898225000001,28.7334782,tertiary,335,657.5,48
77.22196295,28.73930135,residential,323,1185.3,48
77.20337945,28.7464845,residential,336,2792.7,48
77.1963575,28.74934605,residential,599,1031.1,48
77.2061444,28.72241815,residential,918,4149.8,48
77.2061329,28.72487245,residential,978,378.8,48
77.22191125,28.7173691,residential,795,2233.4,48
77.2213977,28.70987505,residential,721,1274.6,48
77.24644285,28.72926715,residential,216,4807.3,49
77.24984675,28.73603965,residential,488,1229.7,49
77.25187700000001,28.7500721,tertiary,160,1926.5,49
77.24537815,28.75552215,residential,777,1165.4,49
77.21682129999999,28.6741145,tertiary,493,11408.7,50
77.2332469,28.6579946,residential,695,3320.6,50
77.2161469,28.62786645,secondary,332,5118.4,50
77.21656684999999,28.6307634,residential,29,669.1,51
77.2325905,28.60818435,residential,671,4574.1,51
77.2371334,28.60956625,secondary,823,2315.2,51
77.24411755,28.59044355,residential,87,3329.5,51
77.24720070000001,28.58435225,residential,718,1112.3,51
77.24645285,28.5838965,residential,484,131.0,51
77.2473768,28.5810302,residential,416,464.4,51
77.23960725,28.58054845,residential,401,1014.1,51
77.24277805,28.5856313,residential,810,844.8,51
77.2619,28.57006185,residential,828,3245.8,51
77.2640538,28.5686086,residential,839,312.6,51
77.26758380000001,28.56629325,tertiary,601,993.0,51
77.2790936,28.5652954,residential,81,1751.0,52
77.28443630000001,28.56505,residential,774,910.3,52
77.28804295,28.57190705,residential,299,899.6,52
77.29272130000001,28.560749,residential,625,1814.2,52
77.2885153,28.5635672,residential,164,932.5,52
77.28418959999999,28.55857425,tertiary,146,963.6,52
77.28648985000001,28.5537519,residential,983,823.1,52
77.2804222,28.5556366,residential,491,731.4,52
77.2942343,28.55336385,residential,755,2620.8,52
77.29644245,28.5556853,residential,285,490.4,52
77.31737955,28.53210475,tertiary,236,4351.8,52
77.3151871,28.532547549999997,tertiary,546,222.0,52
77.315563,28.5309431,residential,398,263.9,52
77.3149051,28.5299835,residential,745,174.7,52
77.3179053,28.5267963,residential,258,618.4,52
77.31933000000001,28.52652475,residential,465,188.1,52
77.32539944999999,28.52625125,residential,581,736.6,52
77.33134735,28.5264872,residential,466,733.4,52
77.3108708,28.53256575,residential,689,2361.1,53
77.31056095,28.5325672,residential,497,30.4,53
77.30957305000001,28.5307495,residential,707,440.7,53
77.30251185,28.5321722,residential,653,962.9,53
77.3045205,28.521746800000003,residential,911,1752.9,53
77.3097645,28.51473735,residential,337,1475.4,53
77.3173297,28.5113877,residential,283,1202.8,53
77.3197007,28.50696855,residential,443,714.8,53
77.3272316,28.49942385,residential,741,1258.8,53
77.32651010000001,28.49797245,residential,327,243.0,53
77.33182535,28.500126,residential,244,792.3,53
77.33263885,28.5012809,residential,282,202.1,53
77.3355986,28.5040497,residential,802,597.3,53
77.3132667,28.50637795,residential,342,3293.8,53
77.30588385,28.4963081,residential,284,2391.0,53
77.31255525,28.48729165,residential,1,2221.8,53
77.31602625,28.49588545,tertiary,199,2739.3,54
77.2978158,28.49715485,residential,961,3232.1,54
77.2904543,28.5066121,residential,515,1646.4,54
77.28991669999999,28.50648415,residential,725,54.4,54
77.28491395,28.49944925,residential,271,2030.8,54
77.28616235,28.497698999999997,residential,523,373.2,54
77.28123685,28.49600805,residential,855,658.5,54
77.2790102,28.4969867,residential,125,343.7,54
77.28652715,28.50552095,residential,607,1635.2,54
77.26844320000001,28.51283195,residential,937,2834.8,54
77.26639315,28.5119582,residential,770,232.5,54
77.2709393,28.519309999999997,residential,437,1274.1,54
77.26307315,28.52207885,tertiary,406,874.6,54
77.26384025,28.5224017,residential,797,104.3,54
77.25753445000001,28.522615,residential,252,1466.3,54
77.25490665,28.53223175,residential,959,1517.1,55
77.2539935,28.5330773,residential,73,338.3,55
77.24393979999999,28.53690975,residential,525,1489.3,55
77.2411232,28.534979550000003,residential,366,434.8,55
77.2301698,28.5447664,tertiary,767,2122.3,55
77.2296312,28.543162350000003,residential,798,294.0,55
77.2171003,28.53835625,tertiary,803,1971.1,55
77.21681484999999,28.5348187,residential,6,523.6,55
77.20942529999999,28.535073949999997,residential,572,1047.3,55
77.20817124999999,28.53295075,residential,714,320.9,55
77.2181899,28.52387055,residential,801,2152.1,55
77.22520635000001,28.51890025,residential,205,1495.7,55
77.22728609999999,28.5180431,secondary,676,1488.1,55
77.23198915,28.517952800000003,residential,357,859.5,55
77.2380632,28.5178764,residential,603,798.4,55
77.24243615,28.5180104,residential,110,689.6,55
77.24178425,28.5181992,residential,761,104.9,55
77.24344425000001,28.51928875,residential,5,240.9,55
77.238348,28.52478985,residential,522,808.0,55
77.23901475,28.5247732,residential,301,97.8,55
77.2342958,28.52628645,tertiary,519,602.4,55
77.22913155,28.53146205,residential,15,1264.3,56
77.2285612,28.53544365,residential,698,1121.2,56
77.2425353,28.54658805,residential,693,2831.3,56
77.23892939999999,28.5530529,tertiary,771,1201.2,56
77.24238765000001,28.551749,residential,870,413.4,56
77.2331483,28.5547255,tertiary,203,1202.9,56
77.2488556,28.5567142,residential,194,2435.1,56
77.25361835000001,28.56210845,residential,132,1128.3,56
77.25715790000001,28.5613629,residential,409,427.2,56
77.26689935,28.55693995,residential,86,1668.1,56
77.2761467,28.5471129,residential,256,1648.7,56
77.27751745,28.544621399999997,residential,451,722.6,56
77.28715805,28.52142665,residential,62,3893.3,56
77.25552955,28.50653935,residential,969,5244.6,57
77.249005,28.50898725,residential,752,798.5,57
77.2487259,28.5057984,residential,833,469.8,57
77.24763345,28.505104,residential,848,358.1,57
77.24050489999999,28.50773775,residential,867,991.7,57
77.24603619999999,28.51232685,residential,633,1198.2,57
77.2346421,28.513562049999997,residential,150,1193.6,57
77.22943475,28.51157085,residential,904,724.4,57
77.22721444999999,28.5077636,residential,505,605.3,57
77.2303871,28.50498485,residential,118,611.5,57
77.232096,28.507118050000003,tertiary,799,388.2,57
77.23247165000001,28.50683735,residential,554,128.3,57
77.23272815,28.4991803,residential,516,1309.4,57
77.23098519999999,28.4977012,residential,842,312.0,57
77.2268541,28.49445295,residential,514,1146.3,57
77.21275805,28.4998509,residential,162,2386.2,57
77.21006084999999,28.511088200000003,residential,375,1688.1,57
77.2027844,28.51031775,residential,356,1146.6,58
77.2057444,28.5188164,residential,796,2369.8,58
77.18784265,28.5262163,tertiary,204,2531.4,58
77.18913845,28.54115735,residential,723,3300.3,58
77.18637580000001,28.54262105,residential,931,356.5,58
77.18173784999999,28.55105615,secondary,165,1999.0,58
77.17347505,28.55306545,residential,176,1144.3,58
77.16412605,28.5558682,tertiary,117,1652.2,58
77.16038660000001,28.5558516,residential,775,762.4,58
77.15496005,28.55365065,residential,701,710.6,58
77.1549658,28.56406675,residential,589,1534.4,58
77.17577255,28.5637804,residential,249,2613.0,59
77.18104919999999,28.561887,residential,109,874.0,59
77.18331265,28.558182,residential,706,570.0,59
77.1838427,28.5550116,residential,873,464.3,59
77.19721240000001,28.56128185,residential,610,2194.4,59
77.2055,28.55924465,residential,740,1493.7,59
77.20919525,28.57289175,trunk,719,1709.6,59
77.20787715,28.5759546,residential,901,473.8,59
77.20575360000001,28.5775922,residential,41,378.8,59
77.20451825,28.570206149999997,residential,639,1173.5,59
77.22682675,28.57080395,residential,477,2842.9,59
77.2212251,28.5762922,residential,181,1531.8,59
77.23089865,28.57982155,tertiary,213,1498.9,59
77.2327217,28.584820899999997,tertiary,426,1038.7,59
77.21103485,28.59413455,residential,183,3486.8,60
77.193014,28.5733817,residential,825,4948.5,60
77.16698930000001,28.5873838,residential,638,4251.4,60
77.1975534,28.54968215,residential,659,7016.6,60
77.20055005,28.54778925,residential,936,743.5,61
77.25250145,28.5464506,residential,111,5797.8,61
77.2559665,28.57198295,residential,427,5421.6,61
77.26159595,28.5980802,residential,527,5184.9,61
77.2894972,28.6147797,secondary,214,6350.1,62
77.29657355,28.60522345,tertiary,953,1641.1,62
77.30382829999999,28.60452325,residential,879,949.6,62
77.30448344999999,28.6047687,residential,288,90.3,62
77.30754185,28.60649535,residential,972,463.5,62
77.30678835,28.60052665,residential,235,1214.8,62
77.30395365,28.599281,residential,956,350.8,62
77.31036025,28.5981304,residential,154,2121.8,62
77.3238158,28.60315345,residential,547,2103.0,62
77.33169434999999,28.60426495,residential,359,1111.5,62
77.33024750000001,28.606992400000003,residential,541,821.0,62
77.33137855,28.6222238,residential,868,2287.5,62
77.32545615000001,28.62787805,residential,370,1671.9,63
77.31488354999999,28.63453055,secondary,532,1825.9,63
77.30006595,28.6257013,residential,857,6607.4,63
77.29494675000001,28.62369125,residential,628,710.0,63
77.291165,28.6276907,residential,307,839.5,63
77.2821887,28.618624949999997,residential,584,2271.0,63
77.29174525,28.63988405,residential,193,4122.7,63
77.28896975,28.6410284,residential,734,390.8,63
77.2593476,28.61717615,residential,316,6176.0,64
77.28756365,28.5867567,residential,115,10103.4,64
77.31300615,28.51355215,tertiary,134,15680.8,65
77.30362149999999,28.51401,residential,76,2874.7,65
77.30380224999999,28.51530605,residential,333,2865.1,66
77.252402,28.5000289,residential,436,9089.2,66
77.22391535,28.51222845,tertiary,791,4543.6,66
77.16135335,28.486294299999997,tertiary,471,9085.4,67
77.15639809999999,28.48212405,residential,902,873.1,67
77.1525058,28.47421625,residential,965,1792.6,67
77.1562381,28.47006545,residential,367,1053.2,67
77.16286585,28.4603951,residential,727,2252.9,67
77.1604576,28.454253,residential,962,922.0,67
77.17808585,28.4543714,residential,912,3273.8,67
77.1873001,28.45570125,residential,431,1505.3,68
77.1932057,28.453925,residential,450,680.5,68
77.1898998,28.458750199999997,residential,305,1516.8,68
77.19774075000001,28.46038155,residential,295,1016.8,68
77.1909124,28.46455595,residential,449,2258.0,68
77.20508855,28.4702441,residential,650,1965.6,68
77.21067690000001,28.4669058,residential,988,993.5,68
77.21911309999999,28.44898005,unclassified,871,4419.8,68
77.1900915,28.444085,residential,99,5509.3,68
77.1676779,28.4426721,residential,21,4083.9,69
77.1746399,28.44357445,residential,272,908.5,69
77.1678095,28.4502087,residential,347,1417.3,69
77.16957099999999,28.45306955,residential,709,372.6,69
77.14032885,28.47465005,residential,116,9444.7,69
77.13814965,28.47322595,residential,921,339.3,69
77.13269754999999,28.4787166,residential,862,1343.8,69
77.12272325,28.4722493,residential,973,1644.5,69
77.12635465,28.46898725,residential,32,904.0,70
77.1289018,28.46715605,residential,687,805.0,70
77.02612585,28.55185015,residential,882,17624.2,70
77.0318236,28.55338565,residential,636,1047.0,71
77.040949,28.57395855,residential,600,3003.8,71
77.03196600000001,28.57125825,residential,748,1732.3,71
77.02560270000001,28.574381,residential,850,1143.5,71
77.0239597,28.5778618,residential,49,548.2,71
77.0221351,28.5816315,residential,598,635.5,71
77.0192003,28.57548765,residential,120,1116.5,71
77.01949239999999,28.5701593,residential,196,1016.0,71
77.0113911,28.5696563,residential,349,926.9,71
77.00360435,28.56145125,residential,56,1403.8,71
77.00145355000001,28.5620627,residential,685,286.6,71
77.00776379999999,28.5877757,tertiary,893,3270.8,71
77.0103275,28.59729895,residential,944,2295.4,71
77.01516430000001,28.60373715,residential,315,4244.1,72
77.01782595,28.60731645,residential,344,1133.0,72
77.0193011,28.6104587,residential,513,570.0,72
77.02614185,28.6069988,residential,619,1247.5,72
77.03733629999999,28.60496135,secondary,294,1824.9,72
77.03591835,28.59709135,residential,300,2051.0,72
77.02895480000001,28.58930205,residential,12,1979.9,72
77.0412561,28.6173165,residential,330,6264.7,72
77.04186555000001,28.61633645,residential,528,172.6,72
77.0157913,28.623917650000003,residential,329,3585.4,73
77.01403404999999,28.61301575,residential,665,1881.0,73
77.00070085,28.61594305,residential,383,1776.3,73
76.94325685,28.6059324,residential,593,7302.9,73
76.9430101,28.603817300000003,residential,255,348.4,73
76.93570625,28.59879425,residential,469,1268.1,73
76.93208345,28.60412235,unclassified,211,744.7,73
76.9176119,28.5979059,residential,896,1782.1,73
76.9166589,28.5977966,residential,138,107.0,73
76.91443015,28.5982758,residential,766,271.2,73
76.9152321,28.593459000000003,residential,683,694.4,73
76.9161825,28.5921398,residential,463,219.9,73
76.92862775,28.593073250000003,residential,827,1488.4,74
76.94948135,28.57898275,residential,151,3724.6,74
76.94896635,28.57233005,residential,233,1713.0,74
76.96332805,28.55828125,residential,666,2934.1,74
76.9779445,28.55351305,tertiary,630,2071.3,74
76.98024889999999,28.56384975,residential,866,2172.6,74
76.9815655,28.53453925,residential,539,5192.3,74
76.97764190000001,28.53449415,residential,3,722.8,75
76.97343964999999,28.52979555,residential,410,1158.3,75
76.95316105,28.5274628,residential,582,2869.4,75
76.93097065,28.5309133,residential,836,2316.5,75
76.92371675,28.5359517,tertiary,964,1259.4,75
76.91098725,28.553847599999997,tertiary,200,2623.4,75
76.90672045,28.56919415,residential,104,2459.5,75
76.90117945,28.59318685,unclassified,648,3270.2,75
76.89383154999999,28.610457250000003,residential,479,2595.3,75
76.89472135,28.6117729,residential,778,176.8,75
76.86244565,28.5764625,tertiary,319,6309.0,76
76.86721885,28.57276,residential,253,1104.0,76
76.8521097,28.56419115,tertiary,39,3545.9,76
76.88789885,28.53951505,unclassified,538,4876.0,76
76.90179655,28.522341500000003,residential,677,3786.2,76
76.93882475000001,28.5485266,tertiary,68,6276.7,77
77.00619975000001,28.5196717,residential,511,11777.0,77
77.01668040000001,28.6664666,residential,226,19444.5,78
77.0124069,28.66516625,residential,728,534.4,78
77.0121161,28.6656356,residential,851,81.3,79
76.9991821,28.67474945,residential,686,3119.8,79
76.97867935,28.70348695,residential,906,6015.7,79
76.97910494999999,28.70309075,residential,670,133.1,79
76.9599603,28.716477500000003,residential,496,4440.2,79
77.0219789,28.69207015,residential,558,9762.8,80
77.05116625,28.68753065,residential,919,4994.4,80
77.0565563,28.688979699999997,residential,660,715.2,80
77.05936679999999,28.6832159,residential,180,1433.7,80
77.0534648,28.6860981,residential,609,792.7,80
77.05090365,28.6798587,residential,597,991.4,80
77.05148439999999,28.67711145,residential,989,426.1,80
77.0528848,28.67569455,residential,381,272.7,80
77.05621045000001,28.67643245,residential,130,489.3,80
77.0589971,28.677726649999997,residential,331,499.8,81
77.06428615,28.67932615,residential,69,776.2,81
77.0651678,28.684803,residential,821,1104.0,81
77.0772868,28.66516555,residential,575,3826.3,81
77.08293470000001,28.66104635,residential,899,936.6,81
77.08329065000001,28.6590538,residential,402,398.8,81
77.0842805,28.658581,residential,587,141.3,81
77.15916475,28.74508575,residential,215,14784.0,82
77.15431079999999,28.760644300000003,residential,10,2661.3,82
77.1520758,28.7603796,residential,663,461.1,82
77.15990515,28.76696225,residential,472,1403.0,82
77.1689931,28.78032435,residential,4,2349.6,83
77.17430615,28.77870375,residential,763,2518.0,83
77.1759728,28.803338,residential,510,3521.0,83
77.18545725,28.79911645,residential,473,2278.0,83
77.18581950000001,28.79909795,residential,388,35.8,83
77.169693,28.83281205,tertiary,95,5095.2,83
77.1685425,28.83734475,residential,459,1055.1,83
77.17052720000001,28.840473600000003,residential,715,750.1,83
77.18756099999999,28.84147235,residential,694,2276.4,83
77.18434239999999,28.83912885,residential,815,850.1,84
77.19911385,28.8310179,residential,403,2330.5,84
77.14510870000001,28.7696732,residential,508,11744.2,84
77.1770789,28.7278267,residential,668,7871.6,85
