video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000024.jpg,469.471424,1,96,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000025.jpg,470.484416,15,96,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000026.jpg,474.479808,6,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000027.jpg,536.591904,2,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000028.jpg,538.598208,16,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000029.jpg,567.588224,1,98,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000030.jpg,580.58976,5,93,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000031.jpg,583.582016,1,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000032.jpg,586.57536,1,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000033.jpg,608.67264,1,96,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000034.jpg,611.687616,9,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000035.jpg,613.672512,6,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000036.jpg,616.663168,99,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000037.jpg,617.67808,2,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000038.jpg,619.67968,1,93,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000039.jpg,654.687424,1,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000040.jpg,656.695872,2,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000041.jpg,657.696832,19,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000042.jpg,662.6944,1,95,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000043.jpg,665.69184,2,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000044.jpg,673.691904,1,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000045.jpg,679.683584,6,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000046.jpg,691.686336,2,96,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000047.jpg,694.676864,13,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000048.jpg,695.683136,11,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000049.jpg,699.69408,1,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000050.jpg,700.6944,9,93,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000051.jpg,709.790016,4,93,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000052.jpg,710.69696,1,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000053.jpg,712.696896,5,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000054.jpg,731.766592,5,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000055.jpg,742.76608,54,95,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000056.jpg,743.767552,27,99,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000057.jpg,744.76704,1,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000058.jpg,841.888512,1,92,ok
